EAR_left,EAR_right,EAR_avg,left_eye_width,left_eye_height,right_eye_width,right_eye_height,left_openness,right_openness,left_eyelid_dist,right_eyelid_dist,pupil_visibility,left_eyebrow_dist,right_eyebrow_dist,label
0.21934622052993782,0.27892110127147096,0.24913366090070438,80.30566605165541,17.61474433556995,74.06078584514209,20.6571159489576,0.2193462177985463,0.27892109750536054,17.61474433556995,20.6571159489576,19.135930142263774,48.25971404805462,56.08029957123981,0
0.22853475751279054,0.29489692397452066,0.2617158407436556,77.41446893184762,17.691896885321253,70.02856560004639,20.651208585801612,0.228534754560697,0.29489691976342597,17.691896885321253,20.651208585801612,19.171552735561434,49.25444142409901,55.31726674375732,0
0.24629197275044418,0.312990783805171,0.27964137827780755,78.10249675906654,19.236018003525672,73.33484846919642,22.95313170260723,0.24629196959699867,0.3129907795372031,19.236018003525672,22.95313170260723,21.09457485306645,46.389654018972806,54.67174773134658,0
0.24962902371984239,0.301919822586471,0.2757744231531567,77.05841939723393,19.236018003525672,72.17340230306452,21.790580818803235,0.24962902048036484,0.30191981840321497,19.236018003525672,21.790580818803235,20.513299411164454,48.373546489791295,55.0,0
0.22467740617047136,0.28954464880107633,0.25711102748577386,76.53103945458993,17.19479543618727,70.00714249274856,20.27019348662979,0.224677403234703,0.2895446446651463,17.19479543618727,20.27019348662979,18.73249446140853,50.35871324805669,54.037024344425184,0
0.2192956838542709,0.2759567782284668,0.24762623104136885,78.40918313565064,17.19479543618727,69.02897942168927,19.049014765608504,0.2192956810574597,0.27595677423077225,17.19479543618727,19.049014765608504,18.121905100897887,50.35871324805669,56.85068161420758,0
0.23692048753657738,0.27678809869496307,0.25685429311577024,77.02596964660685,18.249030281651706,74.10802925459562,20.512220515410224,0.23692048446072536,0.27678809496003587,18.249030281651706,20.512220515410224,19.380625398530967,47.67598976424087,56.72741841473134,0
0.21604305040090424,0.28684809484496565,0.25144557262293493,77.31752712031083,16.703914408526593,69.00724599634447,19.794597044549292,0.21604304760667303,0.28684809068818345,16.703914408526593,19.794597044549292,18.249255726537942,50.48762224545735,55.44366510251645,0
0.24134336706117226,0.28021810117402696,0.2607807341175996,77.10382610480494,18.608497005432735,72.17340230306452,20.224293748633883,0.24134336393106348,0.2802180972914596,18.608497005432735,20.224293748633883,19.41639537703331,48.373546489791295,57.0087712549569,0
0.23053396679528537,0.2722803611892136,0.2514071639922495,77.02596964660685,17.757102328885523,73.10950690573696,19.906282946659367,0.23053396380234722,0.27228035746493245,17.757102328885523,19.906282946659367,18.831692637772445,47.51841748206689,54.67174773134658,0
0.22835281129254406,0.2690770545138419,0.24871493290319296,79.63039620647382,18.183824838087432,69.00724599634447,18.568266492808476,0.22835280842488523,0.269077050614584,18.183824838087432,18.568266492808476,18.376045665447954,50.24937810560445,56.85068161420758,0
0.21329553959560002,0.2857588370855349,0.24952718834056747,78.31347265956222,16.703914408526593,70.06425622241343,20.021480379379817,0.21329553687198774,0.28575883300700977,16.703914408526593,20.021480379379817,18.362697393953205,50.48762224545735,55.44366510251645,0
0.23523160387214245,0.30334032973388575,0.2692859668030141,73.06161783043132,17.18640154374588,70.0,21.233823081372,0.23523160065250942,0.3033403254004525,17.18640154374588,21.233823081372,19.21011231255894,43.41658669218482,50.32891812864648,0
0.21754377174007442,0.2707359595168275,0.24413986562845097,81.30190649671138,17.686723388953453,75.23961722390672,20.370069962793206,0.21754376906432205,0.270735955918511,17.686723388953453,20.370069962793206,19.02839667587333,48.16637831516918,59.033888572581766,0
0.22005119207818646,0.28129104053227577,0.2506711163052311,80.39900496896712,17.691896885321253,74.06078584514209,20.83263551301806,0.22005118934119752,0.28129103673416544,17.691896885321253,20.83263551301806,19.26226619916966,49.16299421312742,58.25804665451803,0
0.22675302766140976,0.22432940052116024,0.225541214091285,71.11258679024411,16.124994359522624,66.007575322837,14.807439802027353,0.22675302447276152,0.22432939712262007,16.124994359522624,14.807439802027353,15.466217080774989,45.39823785126467,52.20153254455275,0
0.24099796559868722,0.2760436891890685,0.2585208273938779,71.02816342831905,17.117642886435966,69.00724599634447,19.049014765608504,0.2409979622056956,0.27604368518885547,17.117642886435966,19.049014765608504,18.083328826022235,43.41658669218482,50.32891812864648,0
0.24803649412928055,0.28883492400538224,0.2684357090673314,79.30952023559341,19.671655350311823,74.00675644831355,21.375735874633477,0.24803649100183142,0.288834920102564,19.671655350311823,21.375735874633477,20.52369561247265,47.265209192385896,55.97320787662612,0
0.25093881393498113,0.30694159462041853,0.27894020427769983,72.17340230306452,18.111107971583245,70.00714249274856,21.488103951543103,0.25093881045809346,0.30694159023598605,18.111107971583245,21.488103951543103,19.799605961563174,42.2965719651132,49.51767361255979,0
0.22655151912998053,0.26762978911405283,0.2470906541220167,71.17583859709698,16.124994359522624,68.00735254367721,18.200793419469377,0.2265515159469971,0.2676297851787462,16.124994359522624,18.200793419469377,17.162893889496,43.289721643826724,51.73973328110612,0
0.24748207654118728,0.2986710523229573,0.2730765644320723,71.17583859709698,17.61474433556995,69.02897942168927,20.6169579246557,0.24748207306413555,0.29867104799620864,17.61474433556995,20.6169579246557,19.115851130112823,44.10215414239989,50.24937810560445,0
0.2611041569505359,0.28262645881924603,0.27186530788489094,73.17103251970687,19.105260759258307,70.00714249274856,19.785870774779887,0.2611041533821271,0.28262645478213716,19.105260759258307,19.785870774779887,19.445565767019097,42.190046219457976,49.51767361255979,0
0.23717383884103163,0.28954464880107633,0.26335924382105397,72.17340230306452,17.117642886435966,70.00714249274856,20.27019348662979,0.2371738355548649,0.2895446446651463,17.117642886435966,20.27019348662979,18.693918186532876,43.41658669218482,48.104053883222775,0
0.22643265079690592,0.29169307759566016,0.25906286419628305,80.30566605165541,18.183824838087432,76.16429609731846,22.216597931533947,0.22643264797727117,0.2916930737658726,18.183824838087432,22.216597931533947,20.20021138481069,48.25971404805462,57.62811813689564,0
0.2626991186108813,0.3102974383084147,0.28649827845964804,71.11258679024411,18.681213871936926,70.0,21.72082068158903,0.26269911491675163,0.3102974338755942,18.681213871936926,21.72082068158903,20.201017276762975,43.289721643826724,48.83646178829912,0
0.2443134889221883,0.27431577357632875,0.2593146312492585,70.06425622241343,17.117642886435966,69.0,18.927788376766685,0.24431348543519651,0.2743157696007379,17.117642886435966,18.927788376766685,18.022715631601326,43.56604182158393,50.44799302251776,0
0.2489827444245624,0.30823990655608763,0.278611325490325,83.21658488546619,20.71949368642293,76.00657866263946,23.42826070461991,0.2489827414325778,0.3082399025006505,20.71949368642293,23.42826070461991,22.07387719552142,46.09772228646444,56.568542494923804,0
0.24072297280912394,0.33801173960805586,0.2893673562085899,80.30566605165541,19.33141866537123,74.16872656315464,25.06990029012612,0.24072296981154007,0.33801173505072085,19.33141866537123,25.06990029012612,22.200659477748676,46.17358552246078,54.20332093147061,0
0.22827184432664663,0.2921500221996857,0.2602109332631662,75.32595834106593,17.19479543618727,69.00724599634447,20.16046844977121,0.22827184129619277,0.2921500179660721,17.19479543618727,20.16046844977121,18.67763194297924,46.52956049652737,52.49761899362675,0
0.24888341345369966,0.2777422057728834,0.2633128096132915,73.06161783043132,18.183824838087432,69.0,19.164212198328954,0.24888341004721323,0.2777422017476341,18.183824838087432,19.164212198328954,18.674018518208193,43.41658669218482,48.16637831516918,0
0.2382523946593203,0.28774600211113915,0.2629991983852297,76.32168761236873,18.183824838087432,71.00704190430693,20.431992429702447,0.23825239153763367,0.28774599805878054,18.183824838087432,20.431992429702447,19.30790863389494,46.389654018972806,53.075418038862395,0
0.25216428014530734,0.27583291711555824,0.2639985986304328,72.11102550927978,18.183824838087432,70.00714249274856,19.310274332699386,0.252164276648418,0.2758329131754901,18.183824838087432,19.310274332699386,18.74704958539341,44.28317965096906,49.57822102496216,0
